assetId,assetType,name,category,district,photoProvider,photoQuery,photoSearchUrl,photoApiQuery,matchRule,creditRequired
MH-F-254,FORT,Kohaj (Komj/Konagad),FORT,Palghar,Wikimedia Commons,"""Kohaj (Komj/Konagad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kohaj%20%28Komj/Konagad%29%22%20fort%20Maharashtra,"""Kohaj (Komj/Konagad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-255,FORT,Kokan Diva,FORT,,Wikimedia Commons,"""Kokan Diva"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kokan%20Diva%22%20fort%20Maharashtra,"""Kokan Diva"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-256,FORT,Koldher (Kolther),FORT,,Wikimedia Commons,"""Koldher (Kolther)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Koldher%20%28Kolther%29%22%20fort%20Maharashtra,"""Koldher (Kolther)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-257,FORT,Kole (Kale/Koldurg),FORT,,Wikimedia Commons,"""Kole (Kale/Koldurg)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kole%20%28Kale/Koldurg%29%22%20fort%20Maharashtra,"""Kole (Kale/Koldurg)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-258,FORT,Koparli (Ranala),FORT,,Wikimedia Commons,"""Koparli (Ranala)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Koparli%20%28Ranala%29%22%20fort%20Maharashtra,"""Koparli (Ranala)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-259,FORT,Korlai,FORT,,Wikimedia Commons,"""Korlai"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Korlai%22%20fort%20Maharashtra,"""Korlai"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-260,FORT,Kothilgad (Peth),FORT,,Wikimedia Commons,"""Kothilgad (Peth)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kothilgad%20%28Peth%29%22%20fort%20Maharashtra,"""Kothilgad (Peth)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-261,FORT,Kudal,FORT,,Wikimedia Commons,"""Kudal"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kudal%22%20fort%20Maharashtra,"""Kudal"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-262,FORT,Kulaba (Alibag),FORT,Raigad,Wikimedia Commons,"""Kulaba (Alibag)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kulaba%20%28Alibag%29%22%20fort%20Maharashtra,"""Kulaba (Alibag)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-263,FORT,Kulang (Chota Kulang),FORT,,Wikimedia Commons,"""Kulang (Chota Kulang)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kulang%20%28Chota%20Kulang%29%22%20fort%20Maharashtra,"""Kulang (Chota Kulang)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-264,FORT,Kumwarigad (Koraigad),FORT,,Wikimedia Commons,"""Kumwarigad (Koraigad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kumwarigad%20%28Koraigad%29%22%20fort%20Maharashtra,"""Kumwarigad (Koraigad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-265,FORT,Kunjalgad,FORT,,Wikimedia Commons,"""Kunjalgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kunjalgad%22%20fort%20Maharashtra,"""Kunjalgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-266,FORT,Kurdugad (Vitangad/Bishramgad),FORT,Raigad,Wikimedia Commons,"""Kurdugad (Vitangad/Bishramgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kurdugad%20%28Vitangad/Bishramgad%29%22%20fort%20Maharashtra,"""Kurdugad (Vitangad/Bishramgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-267,FORT,Lasalgaum,FORT,,Wikimedia Commons,"""Lasalgaum"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Lasalgaum%22%20fort%20Maharashtra,"""Lasalgaum"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-268,FORT,Lasur,FORT,,Wikimedia Commons,"""Lasur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Lasur%22%20fort%20Maharashtra,"""Lasur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-269,FORT,Lingana,FORT,,Wikimedia Commons,"""Lingana"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Lingana%22%20fort%20Maharashtra,"""Lingana"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-270,FORT,Loni Bhapkar,FORT,,Wikimedia Commons,"""Loni Bhapkar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Loni%20Bhapkar%22%20fort%20Maharashtra,"""Loni Bhapkar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-271,FORT,Machal,FORT,,Wikimedia Commons,"""Machal"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Machal%22%20fort%20Maharashtra,"""Machal"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-272,FORT,Machindragad,FORT,,Wikimedia Commons,"""Machindragad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Machindragad%22%20fort%20Maharashtra,"""Machindragad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-273,FORT,Madangad,FORT,,Wikimedia Commons,"""Madangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Madangad%22%20fort%20Maharashtra,"""Madangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-274,FORT,Madgad,FORT,,Wikimedia Commons,"""Madgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Madgad%22%20fort%20Maharashtra,"""Madgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-275,FORT,Madha,FORT,,Wikimedia Commons,"""Madha"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Madha%22%20fort%20Maharashtra,"""Madha"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-276,FORT,Madhala Buruz,FORT,,Wikimedia Commons,"""Madhala Buruz"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Madhala%20Buruz%22%20fort%20Maharashtra,"""Madhala Buruz"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-277,FORT,Mahadevgad,FORT,,Wikimedia Commons,"""Mahadevgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mahadevgad%22%20fort%20Maharashtra,"""Mahadevgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-278,FORT,Mahim,FORT,,Wikimedia Commons,"""Mahim"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mahim%22%20fort%20Maharashtra,"""Mahim"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-279,FORT,Mahimangad,FORT,,Wikimedia Commons,"""Mahimangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mahimangad%22%20fort%20Maharashtra,"""Mahimangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-280,FORT,Mahipalgad,FORT,,Wikimedia Commons,"""Mahipalgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mahipalgad%22%20fort%20Maharashtra,"""Mahipalgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-281,FORT,Mahipatgad,FORT,Ratnagiri,Wikimedia Commons,"""Mahipatgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mahipatgad%22%20fort%20Maharashtra,"""Mahipatgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-282,FORT,Makarandgad,FORT,,Wikimedia Commons,"""Makarandgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Makarandgad%22%20fort%20Maharashtra,"""Makarandgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-283,FORT,Mahuli,FORT,,Wikimedia Commons,"""Mahuli"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mahuli%22%20fort%20Maharashtra,"""Mahuli"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-284,FORT,Malkapur,FORT,,Wikimedia Commons,"""Malkapur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Malkapur%22%20fort%20Maharashtra,"""Malkapur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-285,FORT,Malanggad,FORT,Thane,Wikimedia Commons,"""Malanggad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Malanggad%22%20fort%20Maharashtra,"""Malanggad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-286,FORT,Malavdi,FORT,,Wikimedia Commons,"""Malavdi"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Malavdi%22%20fort%20Maharashtra,"""Malavdi"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-287,FORT,Malegaum,FORT,,Wikimedia Commons,"""Malegaum"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Malegaum%22%20fort%20Maharashtra,"""Malegaum"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-288,FORT,Malhargad (Soneri),FORT,,Wikimedia Commons,"""Malhargad (Soneri)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Malhargad%20%28Soneri%29%22%20fort%20Maharashtra,"""Malhargad (Soneri)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-289,FORT,Manaranjan (Rajamachi),FORT,Pune,Wikimedia Commons,"""Manaranjan (Rajamachi)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Manaranjan%20%28Rajamachi%29%22%20fort%20Maharashtra,"""Manaranjan (Rajamachi)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-290,FORT,Manasantoshgad,FORT,,Wikimedia Commons,"""Manasantoshgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Manasantoshgad%22%20fort%20Maharashtra,"""Manasantoshgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-291,FORT,Manchur,FORT,,Wikimedia Commons,"""Manchur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Manchur%22%20fort%20Maharashtra,"""Manchur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-292,FORT,Mandangad,FORT,,Wikimedia Commons,"""Mandangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mandangad%22%20fort%20Maharashtra,"""Mandangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-293,FORT,Mangad (Mastiwade/Vinsai),FORT,Raigad,Wikimedia Commons,"""Mangad (Mastiwade/Vinsai)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mangad%20%28Mastiwade/Vinsai%29%22%20fort%20Maharashtra,"""Mangad (Mastiwade/Vinsai)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-294,FORT,Mangalgad,FORT,Raigad,Wikimedia Commons,"""Mangalgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mangalgad%22%20fort%20Maharashtra,"""Mangalgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-295,FORT,Mangalvedha,FORT,,Wikimedia Commons,"""Mangalvedha"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mangalvedha%22%20fort%20Maharashtra,"""Mangalvedha"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-296,FORT,Mangi,FORT,,Wikimedia Commons,"""Mangi"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mangi%22%20fort%20Maharashtra,"""Mangi"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-297,FORT,Manikpunj,FORT,,Wikimedia Commons,"""Manikpunj"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Manikpunj%22%20fort%20Maharashtra,"""Manikpunj"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-298,FORT,Manohargad,FORT,,Wikimedia Commons,"""Manohargad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Manohargad%22%20fort%20Maharashtra,"""Manohargad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-299,FORT,Manor,FORT,,Wikimedia Commons,"""Manor"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Manor%22%20fort%20Maharashtra,"""Manor"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-300,FORT,Markandya (Mayurkhandi),FORT,,Wikimedia Commons,"""Markandya (Mayurkhandi)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Markandya%20%28Mayurkhandi%29%22%20fort%20Maharashtra,"""Markandya (Mayurkhandi)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-301,FORT,Masur,FORT,,Wikimedia Commons,"""Masur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Masur%22%20fort%20Maharashtra,"""Masur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-302,FORT,Mathane,FORT,,Wikimedia Commons,"""Mathane"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mathane%22%20fort%20Maharashtra,"""Mathane"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-303,FORT,Mathan (Malchan),FORT,,Wikimedia Commons,"""Mathan (Malchan)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mathan%20%28Malchan%29%22%20fort%20Maharashtra,"""Mathan (Malchan)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-304,FORT,Mazgaum,FORT,,Wikimedia Commons,"""Mazgaum"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mazgaum%22%20fort%20Maharashtra,"""Mazgaum"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-305,FORT,Medad,FORT,,Wikimedia Commons,"""Medad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Medad%22%20fort%20Maharashtra,"""Medad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-306,FORT,Mesna,FORT,,Wikimedia Commons,"""Mesna"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mesna%22%20fort%20Maharashtra,"""Mesna"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-307,FORT,Miraj (Murtazabad),FORT,,Wikimedia Commons,"""Miraj (Murtazabad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Miraj%20%28Murtazabad%29%22%20fort%20Maharashtra,"""Miraj (Murtazabad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-308,FORT,Mohangad (Jasalodgad),FORT,,Wikimedia Commons,"""Mohangad (Jasalodgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mohangad%20%28Jasalodgad%29%22%20fort%20Maharashtra,"""Mohangad (Jasalodgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-309,FORT,Mohol,FORT,,Wikimedia Commons,"""Mohol"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Mohol%22%20fort%20Maharashtra,"""Mohol"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-310,FORT,Moragad,FORT,,Wikimedia Commons,"""Moragad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Moragad%22%20fort%20Maharashtra,"""Moragad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-311,FORT,Murtazapur,FORT,,Wikimedia Commons,"""Murtazapur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Murtazapur%22%20fort%20Maharashtra,"""Murtazapur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-312,FORT,Nanded,FORT,,Wikimedia Commons,"""Nanded"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nanded%22%20fort%20Maharashtra,"""Nanded"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-313,FORT,Nandgiri (Kalyangad),FORT,Satara,Wikimedia Commons,"""Nandgiri (Kalyangad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nandgiri%20%28Kalyangad%29%22%20fort%20Maharashtra,"""Nandgiri (Kalyangad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-314,FORT,Nandos,FORT,,Wikimedia Commons,"""Nandos"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nandos%22%20fort%20Maharashtra,"""Nandos"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-315,FORT,Nandurbar,FORT,,Wikimedia Commons,"""Nandurbar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nandurbar%22%20fort%20Maharashtra,"""Nandurbar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-316,FORT,Narkher,FORT,,Wikimedia Commons,"""Narkher"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Narkher%22%20fort%20Maharashtra,"""Narkher"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-317,FORT,Nashratpur,FORT,,Wikimedia Commons,"""Nashratpur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nashratpur%22%20fort%20Maharashtra,"""Nashratpur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-318,FORT,Nhavi Killa (Ratangad),FORT,Ahilyanagar,Wikimedia Commons,"""Nhavi Killa (Ratangad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nhavi%20Killa%20%28Ratangad%29%22%20fort%20Maharashtra,"""Nhavi Killa (Ratangad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-319,FORT,Nivati,FORT,,Wikimedia Commons,"""Nivati"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nivati%22%20fort%20Maharashtra,"""Nivati"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-320,FORT,Nimgiri,FORT,,Wikimedia Commons,"""Nimgiri"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Nimgiri%22%20fort%20Maharashtra,"""Nimgiri"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-321,FORT,Pabar,FORT,Nashik,Wikimedia Commons,"""Pabar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pabar%22%20fort%20Maharashtra,"""Pabar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-322,FORT,Padar,FORT,,Wikimedia Commons,"""Padar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Padar%22%20fort%20Maharashtra,"""Padar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-323,FORT,Padargad,FORT,,Wikimedia Commons,"""Padargad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Padargad%22%20fort%20Maharashtra,"""Padargad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-324,FORT,Padamgad (Padmagad/Padmadurg),FORT,,Wikimedia Commons,"""Padamgad (Padmagad/Padmadurg)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Padamgad%20%28Padmagad/Padmadurg%29%22%20fort%20Maharashtra,"""Padamgad (Padmagad/Padmadurg)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-325,FORT,Pal,FORT,,Wikimedia Commons,"""Pal"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pal%22%20fort%20Maharashtra,"""Pal"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-326,FORT,Palgad,FORT,,Wikimedia Commons,"""Palgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Palgad%22%20fort%20Maharashtra,"""Palgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-327,FORT,Palshi,FORT,,Wikimedia Commons,"""Palshi"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Palshi%22%20fort%20Maharashtra,"""Palshi"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-328,FORT,Pan Buruz,FORT,,Wikimedia Commons,"""Pan Buruz"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pan%20Buruz%22%20fort%20Maharashtra,"""Pan Buruz"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-329,FORT,Pandavgad,FORT,Satara,Wikimedia Commons,"""Pandavgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pandavgad%22%20fort%20Maharashtra,"""Pandavgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-330,FORT,Pargad,FORT,,Wikimedia Commons,"""Pargad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pargad%22%20fort%20Maharashtra,"""Pargad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-331,FORT,Parkot,FORT,,Wikimedia Commons,"""Parkot"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Parkot%22%20fort%20Maharashtra,"""Parkot"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-332,FORT,Parinda,FORT,,Wikimedia Commons,"""Parinda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Parinda%22%20fort%20Maharashtra,"""Parinda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-333,FORT,Parola,FORT,,Wikimedia Commons,"""Parola"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Parola%22%20fort%20Maharashtra,"""Parola"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-334,FORT,Parsik,FORT,,Wikimedia Commons,"""Parsik"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Parsik%22%20fort%20Maharashtra,"""Parsik"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-335,FORT,Parwadi,FORT,,Wikimedia Commons,"""Parwadi"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Parwadi%22%20fort%20Maharashtra,"""Parwadi"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-336,FORT,Patheri,FORT,,Wikimedia Commons,"""Patheri"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Patheri%22%20fort%20Maharashtra,"""Patheri"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-337,FORT,Patta (Vishramgad),FORT,,Wikimedia Commons,"""Patta (Vishramgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Patta%20%28Vishramgad%29%22%20fort%20Maharashtra,"""Patta (Vishramgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-338,FORT,Pavangad,FORT,,Wikimedia Commons,"""Pavangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pavangad%22%20fort%20Maharashtra,"""Pavangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-339,FORT,Peb (Vikatgad),FORT,Raigad,Wikimedia Commons,"""Peb (Vikatgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Peb%20%28Vikatgad%29%22%20fort%20Maharashtra,"""Peb (Vikatgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
